ALAND,AWATER,COUNTYFP,FUNCSTAT,GEOID,GEOIDFQ,INTPTLAT,INTPTLON,MTFCC,NAME_x,NAMELSAD,STATEFP,TRACTCE,NAME_y,population,centroid_lon,centroid_lat
909972,0,037,S,06037204920,1400000US06037204920,+34.0175004,-118.1974975,G5020,2049.20,Census Tract 2049.20,06,204920,Census Tract 2049.20; Los Angeles County; California,2459,-118.19749758309933,34.0175004210624
516111,0,037,S,06037237401,1400000US06037237401,+33.9784675,-118.2948084,G5020,2374.01,Census Tract 2374.01,06,237401,Census Tract 2374.01; Los Angeles County; California,3906,-118.2948083638829,33.97846754175012
521230,0,037,S,06037237402,1400000US06037237402,+33.9784618,-118.3013342,G5020,2374.02,Census Tract 2374.02,06,237402,Census Tract 2374.02; Los Angeles County; California,3618,-118.30133422443697,33.97846183632486
1275622,0,037,S,06037239202,1400000US06037239202,+33.9856782,-118.2649765,G5020,2392.02,Census Tract 2392.02,06,239202,Census Tract 2392.02; Los Angeles County; California,5385,-118.26497650849245,33.98567815551151
474215,0,037,S,06037239501,1400000US06037239501,+33.9729857,-118.2628927,G5020,2395.01,Census Tract 2395.01,06,239501,Census Tract 2395.01; Los Angeles County; California,3583,-118.26289267134807,33.97298567734538
510915,0,037,S,06037239502,1400000US06037239502,+33.9693296,-118.2630441,G5020,2395.02,Census Tract 2395.02,06,239502,Census Tract 2395.02; Los Angeles County; California,3691,-118.26304407099812,33.96932955883836
358086,0,037,S,06037239602,1400000US06037239602,+33.9694506,-118.2749022,G5020,2396.02,Census Tract 2396.02,06,239602,Census Tract 2396.02; Los Angeles County; California,3753,-118.27490223587512,33.969450516504054
409688,0,037,S,06037239701,1400000US06037239701,+33.9660920,-118.2752631,G5020,2397.01,Census Tract 2397.01,06,239701,Census Tract 2397.01; Los Angeles County; California,4021,-118.27526314608302,33.96609194428843
507191,0,037,S,06037214902,1400000US06037214902,+34.0729569,-118.3800897,G5020,2149.02,Census Tract 2149.02,06,214902,Census Tract 2149.02; Los Angeles County; California,2569,-118.38008972988051,34.07295691075369
751800,0,037,S,06037234501,1400000US06037234501,+33.9974948,-118.3244351,G5020,2345.01,Census Tract 2345.01,06,234501,Census Tract 2345.01; Los Angeles County; California,2770,-118.32443512615464,33.99749475607306
544855,0,037,S,06037234502,1400000US06037234502,+34.0018666,-118.3244227,G5020,2345.02,Census Tract 2345.02,06,234502,Census Tract 2345.02; Los Angeles County; California,2601,-118.32442273922433,34.001866532037916
438820,0,037,S,06037265201,1400000US06037265201,+34.0668275,-118.4364091,G5020,2652.01,Census Tract 2652.01,06,265201,Census Tract 2652.01; Los Angeles County; California,2491,-118.4364091652685,34.06682751738195
334329,9884,037,S,06037275101,1400000US06037275101,+33.9992665,-118.4045296,G5020,2751.01,Census Tract 2751.01,06,275101,Census Tract 2751.01; Los Angeles County; California,935,-118.4039036469049,33.99917585718882
1288674,21675,037,S,06037119700,1400000US06037119700,+34.2207731,-118.4257669,G5020,1197,Census Tract 1197,06,119700,Census Tract 1197; Los Angeles County; California,4414,-118.4264506183188,34.22135350727042
1052205,0,037,S,06037119900,1400000US06037119900,+34.2278369,-118.4412802,G5020,1199,Census Tract 1199,06,119900,Census Tract 1199; Los Angeles County; California,4503,-118.44128031701378,34.22783694221305
518506,14554,037,S,06037120020,1400000US06037120020,+34.2188235,-118.4548516,G5020,1200.20,Census Tract 1200.20,06,120020,Census Tract 1200.20; Los Angeles County; California,3973,-118.45481448758716,34.21859657107392
377706,0,037,S,06037120030,1400000US06037120030,+34.2151078,-118.4518684,G5020,1200.30,Census Tract 1200.30,06,120030,Census Tract 1200.30; Los Angeles County; California,2576,-118.45186839329222,34.21510777165323
2056813,1202,037,S,06037295103,1400000US06037295103,+33.7616099,-118.2947359,G5020,2951.03,Census Tract 2951.03,06,295103,Census Tract 2951.03; Los Angeles County; California,5081,-118.29632149647273,33.76247970555205
1186489,0,037,S,06037102103,1400000US06037102103,+34.2250792,-118.3541879,G5020,1021.03,Census Tract 1021.03,06,102103,Census Tract 1021.03; Los Angeles County; California,2054,-118.35418797443249,34.22507918895891
1090097,0,037,S,06037104201,1400000US06037104201,+34.2865005,-118.4160998,G5020,1042.01,Census Tract 1042.01,06,104201,Census Tract 1042.01; Los Angeles County; California,4325,-118.41609972940981,34.28650055692509
1508621,0,037,S,06037104310,1400000US06037104310,+34.2763731,-118.4292815,G5020,1043.10,Census Tract 1043.10,06,104310,Census Tract 1043.10; Los Angeles County; California,4476,-118.4292811406592,34.2763731832361
681117,0,037,S,06037104401,1400000US06037104401,+34.2670388,-118.4327217,G5020,1044.01,Census Tract 1044.01,06,104401,Census Tract 1044.01; Los Angeles County; California,3083,-118.43272162922445,34.26703880269836
1347617,14339,037,S,06037124700,1400000US06037124700,+34.1631392,-118.4158172,G5020,1247,Census Tract 1247,06,124700,Census Tract 1247; Los Angeles County; California,5251,-118.41653624696796,34.161852681218924
531002,0,037,S,06037104500,1400000US06037104500,+34.2555108,-118.4257479,G5020,1045,Census Tract 1045,06,104500,Census Tract 1045; Los Angeles County; California,3539,-118.42574802423908,34.25551089216483
592138,0,037,S,06037104610,1400000US06037104610,+34.2604355,-118.4189927,G5020,1046.10,Census Tract 1046.10,06,104610,Census Tract 1046.10; Los Angeles County; California,3124,-118.41899286212633,34.26043556588453
531171,0,037,S,06037104620,1400000US06037104620,+34.2579043,-118.4224647,G5020,1046.20,Census Tract 1046.20,06,104620,Census Tract 1046.20; Los Angeles County; California,3266,-118.42246480369657,34.25790437243024
550504,0,037,S,06037104701,1400000US06037104701,+34.2684745,-118.4152140,G5020,1047.01,Census Tract 1047.01,06,104701,Census Tract 1047.01; Los Angeles County; California,3916,-118.41521382606646,34.268474504099615
1303250,498,037,S,06037125200,1400000US06037125200,+34.1667371,-118.3844985,G5020,1252,Census Tract 1252,06,125200,Census Tract 1252; Los Angeles County; California,4203,-118.38336473296711,34.16489862817481
1577594,0,037,S,06037106642,1400000US06037106642,+34.2863224,-118.5070136,G5020,1066.42,Census Tract 1066.42,06,106642,Census Tract 1066.42; Los Angeles County; California,3514,-118.50701368968612,34.28632264306732
4338941,0,037,S,06037106643,1400000US06037106643,+34.2894657,-118.5220352,G5020,1066.43,Census Tract 1066.43,06,106643,Census Tract 1066.43; Los Angeles County; California,4311,-118.52203550914845,34.289465988316984
684671,0,037,S,06037107010,1400000US06037107010,+34.3020803,-118.4467204,G5020,1070.10,Census Tract 1070.10,06,107010,Census Tract 1070.10; Los Angeles County; California,2997,-118.44672050971303,34.30208034713155
993964,0,037,S,06037107020,1400000US06037107020,+34.2975549,-118.4504817,G5020,1070.20,Census Tract 1070.20,06,107020,Census Tract 1070.20; Los Angeles County; California,4921,-118.45048176592236,34.29755493567631
1128633,0,037,S,06037108101,1400000US06037108101,+34.2793058,-118.5416524,G5020,1081.01,Census Tract 1081.01,06,108101,Census Tract 1081.01; Los Angeles County; California,2128,-118.54165241380342,34.27930586974095
2183817,0,037,S,06037108102,1400000US06037108102,+34.2804584,-118.5550665,G5020,1081.02,Census Tract 1081.02,06,108102,Census Tract 1081.02; Los Angeles County; California,3477,-118.55506658065525,34.28045856100119
2517807,0,037,S,06037106010,1400000US06037106010,+34.3253415,-118.4434033,G5020,1060.10,Census Tract 1060.10,06,106010,Census Tract 1060.10; Los Angeles County; California,4049,-118.44340346041,34.32534131390125
781696,0,037,S,06037123104,1400000US06037123104,+34.1828906,-118.3650028,G5020,1231.04,Census Tract 1231.04,06,123104,Census Tract 1231.04; Los Angeles County; California,4700,-118.36500280692523,34.1828905658742
324207,0,037,S,06037123204,1400000US06037123204,+34.1939360,-118.3943295,G5020,1232.04,Census Tract 1232.04,06,123204,Census Tract 1232.04; Los Angeles County; California,3333,-118.39432950032231,34.193936005027325
602849,0,037,S,06037123206,1400000US06037123206,+34.1937075,-118.3748665,G5020,1232.06,Census Tract 1232.06,06,123206,Census Tract 1232.06; Los Angeles County; California,2470,-118.37486654903216,34.1937074579552
1303485,0,037,S,06037123301,1400000US06037123301,+34.2003096,-118.4001219,G5020,1233.01,Census Tract 1233.01,06,123301,Census Tract 1233.01; Los Angeles County; California,3956,-118.40012200726626,34.2003098473834
633407,0,037,S,06037123303,1400000US06037123303,+34.1972750,-118.4116037,G5020,1233.03,Census Tract 1233.03,06,123303,Census Tract 1233.03; Los Angeles County; California,2842,-118.41160368117333,34.19727522955218
1053984,0,037,S,06037125310,1400000US06037125310,+34.1695168,-118.3660291,G5020,1253.10,Census Tract 1253.10,06,125310,Census Tract 1253.10; Los Angeles County; California,4170,-118.36602927330976,34.169516658514326
1022291,0,037,S,06037125600,1400000US06037125600,+34.1578955,-118.3568636,G5020,1256,Census Tract 1256,06,125600,Census Tract 1256; Los Angeles County; California,2990,-118.35686366970474,34.157895541242254
1539733,1672,037,S,06037127210,1400000US06037127210,+34.2066365,-118.4596472,G5020,1272.10,Census Tract 1272.10,06,127210,Census Tract 1272.10; Los Angeles County; California,5434,-118.45990803330578,34.20834138446473
652930,0,037,S,06037127220,1400000US06037127220,+34.2047822,-118.4531264,G5020,1272.20,Census Tract 1272.20,06,127220,Census Tract 1272.20; Los Angeles County; California,4750,-118.4531264128021,34.204782208588874
1059246,0,037,S,06037127300,1400000US06037127300,+34.2083989,-118.4697657,G5020,1273,Census Tract 1273,06,127300,Census Tract 1273; Los Angeles County; California,4301,-118.4697656622097,34.208399056719934
2157565,24074,037,S,06037127400,1400000US06037127400,+34.2102531,-118.4782103,G5020,1274,Census Tract 1274,06,127400,Census Tract 1274; Los Angeles County; California,5638,-118.47869489149177,34.21082757445569
601299,0,037,S,06037240402,1400000US06037240402,+33.9446893,-118.2854788,G5020,2404.02,Census Tract 2404.02,06,240402,Census Tract 2404.02; Los Angeles County; California,3904,-118.28547878182658,33.94468926119862
904106,2395,037,S,06037241001,1400000US06037241001,+33.9296426,-118.2679732,G5020,2410.01,Census Tract 2410.01,06,241001,Census Tract 2410.01; Los Angeles County; California,4457,-118.26655090383775,33.92930587180496
1096636,0,037,S,06037104108,1400000US06037104108,+34.2731497,-118.3985699,G5020,1041.08,Census Tract 1041.08,06,104108,Census Tract 1041.08; Los Angeles County; California,4952,-118.39856965997957,34.2731497309428
2012822,916,037,S,06037106406,1400000US06037106406,+34.3221382,-118.4598094,G5020,1064.06,Census Tract 1064.06,06,106406,Census Tract 1064.06; Los Angeles County; California,6292,-118.45983737927475,34.3222408338368
2705905,0,037,S,06037109100,1400000US06037109100,+34.2771624,-118.4631600,G5020,1091,Census Tract 1091,06,109100,Census Tract 1091; Los Angeles County; California,2861,-118.46315990650702,34.27716260901764
1016942,0,037,S,06037109200,1400000US06037109200,+34.2774288,-118.4744906,G5020,1092,Census Tract 1092,06,109200,Census Tract 1092; Los Angeles County; California,2863,-118.47449041633463,34.27742885901407
1233087,0,037,S,06037109300,1400000US06037109300,+34.2711982,-118.4804333,G5020,1093,Census Tract 1093,06,109300,Census Tract 1093; Los Angeles County; California,2905,-118.48043343392625,34.2711982743323
1290832,0,037,S,06037109400,1400000US06037109400,+34.2687153,-118.4557009,G5020,1094,Census Tract 1094,06,109400,Census Tract 1094; Los Angeles County; California,3620,-118.4557008294999,34.26871514995863
2214612,33284,037,S,06037109601,1400000US06037109601,+34.2593157,-118.4495333,G5020,1096.01,Census Tract 1096.01,06,109601,Census Tract 1096.01; Los Angeles County; California,5042,-118.45144975284043,34.25862517202225
363717,0,037,S,06037127520,1400000US06037127520,+34.2184163,-118.4697511,G5020,1275.20,Census Tract 1275.20,06,127520,Census Tract 1275.20; Los Angeles County; California,4868,-118.46975108005812,34.218416331138954
1476213,0,037,S,06037106646,1400000US06037106646,+34.2797379,-118.4939447,G5020,1066.46,Census Tract 1066.46,06,106646,Census Tract 1066.46; Los Angeles County; California,3092,-118.49394482989071,34.27973795906103
826020,0,037,S,06037108104,1400000US06037108104,+34.2943135,-118.5460083,G5020,1081.04,Census Tract 1081.04,06,108104,Census Tract 1081.04; Los Angeles County; California,1754,-118.54600828932625,34.29431352450379
1059245,0,037,S,06037111100,1400000US06037111100,+34.2683099,-118.4950694,G5020,1111,Census Tract 1111,06,111100,Census Tract 1111; Los Angeles County; California,2965,-118.49506943694978,34.268309827352354
1912806,0,037,S,06037111201,1400000US06037111201,+34.2748338,-118.5101489,G5020,1112.01,Census Tract 1112.01,06,111201,Census Tract 1112.01; Los Angeles County; California,3275,-118.51014899797931,34.27483346450035
1866692,0,037,S,06037111202,1400000US06037111202,+34.2684432,-118.5148271,G5020,1112.02,Census Tract 1112.02,06,111202,Census Tract 1112.02; Los Angeles County; California,5742,-118.5148271413701,34.26844306825532
3294685,16600,037,S,06037111204,1400000US06037111204,+34.2626470,-118.5471995,G5020,1112.04,Census Tract 1112.04,06,111204,Census Tract 1112.04; Los Angeles County; California,5902,-118.5488831399946,34.262048790576905
1552799,0,037,S,06037111302,1400000US06037111302,+34.2539511,-118.5128425,G5020,1113.02,Census Tract 1113.02,06,111302,Census Tract 1113.02; Los Angeles County; California,4967,-118.51284251369744,34.2539510114769
648714,0,037,S,06037127920,1400000US06037127920,+34.1975655,-118.4356225,G5020,1279.20,Census Tract 1279.20,06,127920,Census Tract 1279.20; Los Angeles County; California,4385,-118.43562248744054,34.19756548047705
549953,0,037,S,06037128210,1400000US06037128210,+34.1835838,-118.4443453,G5020,1282.10,Census Tract 1282.10,06,128210,Census Tract 1282.10; Los Angeles County; California,5000,-118.4443453130264,34.183583801623485
413944,0,037,S,06037128303,1400000US06037128303,+34.1830757,-118.4523813,G5020,1283.03,Census Tract 1283.03,06,128303,Census Tract 1283.03; Los Angeles County; California,3432,-118.4523812530211,34.18307572636542
1718132,0,037,S,06037128400,1400000US06037128400,+34.1765275,-118.4588047,G5020,1284,Census Tract 1284,06,128400,Census Tract 1284; Los Angeles County; California,4274,-118.45880475089663,34.17652744907232
973792,0,037,S,06037128500,1400000US06037128500,+34.1703043,-118.4443439,G5020,1285,Census Tract 1285,06,128500,Census Tract 1285; Los Angeles County; California,4401,-118.44434387329487,34.170304366507274
879083,0,037,S,06037123304,1400000US06037123304,+34.1965389,-118.4060882,G5020,1233.04,Census Tract 1233.04,06,123304,Census Tract 1233.04; Los Angeles County; California,4435,-118.4060882424446,34.196539063819834
1399406,0,037,S,06037109800,1400000US06037109800,+34.2537115,-118.4815974,G5020,1098,Census Tract 1098,06,109800,Census Tract 1098; Los Angeles County; California,4625,-118.48159734879138,34.25371144799023
788309,10153,037,S,06037123510,1400000US06037123510,+34.1953384,-118.4290714,G5020,1235.10,Census Tract 1235.10,06,123510,Census Tract 1235.10; Los Angeles County; California,4652,-118.42750444832569,34.19510565255169
502129,8707,037,S,06037123520,1400000US06037123520,+34.1884912,-118.4236080,G5020,1235.20,Census Tract 1235.20,06,123520,Census Tract 1235.20; Los Angeles County; California,2488,-118.42469479192188,34.18871838011923
1504226,28231,037,S,06037123601,1400000US06037123601,+34.1774941,-118.4162038,G5020,1236.01,Census Tract 1236.01,06,123601,Census Tract 1236.01; Los Angeles County; California,5498,-118.41798110155764,34.17794684675878
952358,0,037,S,06037123700,1400000US06037123700,+34.1848596,-118.4095169,G5020,1237,Census Tract 1237,06,123700,Census Tract 1237; Los Angeles County; California,3827,-118.4095168940351,34.18485964221404
1290035,0,037,S,06037123800,1400000US06037123800,+34.1797390,-118.4014358,G5020,1238,Census Tract 1238,06,123800,Census Tract 1238; Los Angeles County; California,5552,-118.40143589023678,34.179739225329755
7280767,3053,037,S,06037113211,1400000US06037113211,+34.2675047,-118.6227776,G5020,1132.11,Census Tract 1132.11,06,113211,Census Tract 1132.11; Los Angeles County; California,4138,-118.61526005754453,34.26607726876844
998550,0,037,S,06037113212,1400000US06037113212,+34.2606831,-118.6024264,G5020,1132.12,Census Tract 1132.12,06,113212,Census Tract 1132.12; Los Angeles County; California,2872,-118.60242631222769,34.26068302978625
1298022,38748,037,S,06037128910,1400000US06037128910,+34.1616765,-118.4585185,G5020,1289.10,Census Tract 1289.10,06,128910,Census Tract 1289.10; Los Angeles County; California,4528,-118.45829675557567,34.161647383617286
1101828,0,037,S,06037131100,1400000US06037131100,+34.2146244,-118.5056231,G5020,1311,Census Tract 1311,06,131100,Census Tract 1311; Los Angeles County; California,3017,-118.50562309793449,34.21462450907177
